################################################################################
# PkgEval set-up: 2021-01-11T20:45:39.489
#

Julia Version 1.5.3
Commit 599f52c4c6 (2020-12-18 13:33 UTC)
Platform Info:
  OS: Linux (x86_64-linux-gnu)
  CPU: AMD EPYC 7502 32-Core Processor
  WORD_SIZE: 64
  LIBM: libopenlibm
  LLVM: libLLVM-9.0.1 (ORCJIT, znver2)
Environment:
  JULIA_PKG_PRECOMPILE_AUTO = 0
  JULIA_PKGEVAL = true

Base.julia_cmd() = `/opt/julia/bin/julia -Cnative -J/opt/julia/lib/julia/sys.so -g1`


################################################################################
# Installation: 2021-01-11T20:45:41.313
#

 Installing known registries into `~/.julia`
######################################################################## 100.0%
      Added registry `General` to `~/.julia/registries/General`
  Resolving package versions...
  Installed AstroIO ───────────────────── v0.1.0
  Installed MbedTLS_jll ───────────────── v2.16.8+1
  Installed Lz4_jll ───────────────────── v1.9.2+2
  Installed Blosc_jll ─────────────────── v1.14.3+1
  Installed ZygoteRules ───────────────── v0.2.1
  Installed Zlib_jll ──────────────────── v1.2.11+18
  Installed Reexport ──────────────────── v0.2.0
  Installed InitialValues ─────────────── v0.2.10
  Installed TableTraits ───────────────── v1.0.0
  Installed OpenSSL_jll ───────────────── v1.1.1+6
  Installed TranscodingStreams ────────── v0.9.5
  Installed Zstd_jll ──────────────────── v1.4.5+2
  Installed Tables ────────────────────── v1.2.2
  Installed CategoricalArrays ─────────── v0.8.3
  Installed DataStructures ────────────── v0.18.8
  Installed Requires ──────────────────── v1.1.2
  Installed DataFrames ────────────────── v0.22.2
  Installed PhysicalParticles ─────────── v1.1.0
  Installed DataAPI ───────────────────── v1.4.0
  Installed LibSSH2_jll ───────────────── v1.9.0+3
  Installed Setfield ──────────────────── v0.7.0
  Installed ConstructionBase ──────────── v1.0.0
  Installed FileIO ────────────────────── v1.4.5
  Installed IterTools ─────────────────── v1.3.0
  Installed nghttp2_jll ───────────────── v1.40.0+2
  Installed StaticArrays ──────────────── v0.12.5
  Installed InvertedIndices ───────────── v1.0.0
  Installed JLD2 ──────────────────────── v0.2.4
  Installed OrderedCollections ────────── v1.3.2
  Installed UnitfulAngles ─────────────── v0.6.1
  Installed DataValueInterfaces ───────── v1.0.0
  Installed Blosc ─────────────────────── v0.7.0
  Installed HDF5 ──────────────────────── v0.13.6
